file_id	gold_project_id	file_name	file_type_description	file_size
59c560327ded5e2f1868c624	Gp0225291	153264.assembled.faa	FASTA amino acid sequence	2490424
59c598857ded5e2f1868c897	Gp0225292	153279.assembled.faa	FASTA amino acid sequence	3423572
59c53f867ded5e2f1868c43e	Gp0225293	153311.assembled.faa	FASTA amino acid sequence	1998484
59c546717ded5e2f1868c4c8	Gp0225294	153310.assembled.faa	FASTA amino acid sequence	2122521
59c51a487ded5e2f1868c28b	Gp0225295	153304.assembled.faa	FASTA amino acid sequence	1150547
59c523b07ded5e2f1868c2e7	Gp0225296	153300.assembled.faa	FASTA amino acid sequence	1398452
59c54da37ded5e2f1868c535	Gp0225297	153299.assembled.faa	FASTA amino acid sequence	2358974
59c9fb6a7ded5e2f1868f3c5	Gp0225298	153303.assembled.faa	FASTA amino acid sequence	3678788
59c557227ded5e2f1868c5cd	Gp0225299	153302.assembled.faa	FASTA amino acid sequence	2595164
59c5bbe67ded5e2f1868ca89	Gp0225300	153301.assembled.faa	FASTA amino acid sequence	4739608
59c538677ded5e2f1868c3c2	Gp0225301	153305.assembled.faa	FASTA amino acid sequence	1717152
59c53d9f7ded5e2f1868c419	Gp0225302	153291.assembled.faa	FASTA amino acid sequence	1879205
59c527dd7ded5e2f1868c31a	Gp0225303	153292.assembled.faa	FASTA amino acid sequence	1515497
59c5ab427ded5e2f1868c9ee	Gp0225304	153294.assembled.faa	FASTA amino acid sequence	3880235
59c5a4477ded5e2f1868c9c8	Gp0225305	153290.assembled.faa	FASTA amino acid sequence	3625899
59c593f87ded5e2f1868c86e	Gp0225306	153288.assembled.faa	FASTA amino acid sequence	3428995
59c567927ded5e2f1868c659	Gp0225307	153293.assembled.faa	FASTA amino acid sequence	2493358
59c51cb57ded5e2f1868c2a2	Gp0225308	153289.assembled.faa	FASTA amino acid sequence	1361156
59c573137ded5e2f1868c6b8	Gp0225309	153265.assembled.faa	FASTA amino acid sequence	2712802
59c536137ded5e2f1868c3ae	Gp0225310	153271.assembled.faa	FASTA amino acid sequence	1876179
59c533b17ded5e2f1868c399	Gp0225311	153273.assembled.faa	FASTA amino acid sequence	1878748
59c5be347ded5e2f1868ca9d	Gp0225312	153270.assembled.faa	FASTA amino acid sequence	5062002
59c5812b7ded5e2f1868c72c	Gp0225313	153275.assembled.faa	FASTA amino acid sequence	2882233
59c56e387ded5e2f1868c693	Gp0225314	153266.assembled.faa	FASTA amino acid sequence	2801039
59c7235d7ded5e2f1868e06f	Gp0225315	153462.assembled.faa	FASTA amino acid sequence	2425198
59c67ad17ded5e2f1868dae5	Gp0225316	153488.assembled.faa	FASTA amino acid sequence	1084684
59c710e17ded5e2f1868dfdb	Gp0225317	153492.assembled.faa	FASTA amino acid sequence	2331052
59c752d57ded5e2f1868e1df	Gp0225318	153490.assembled.faa	FASTA amino acid sequence	2687253
59c791b07ded5e2f1868e3d4	Gp0225319	153484.assembled.faa	FASTA amino acid sequence	4231470
59c76c337ded5e2f1868e2aa	Gp0225320	153475.assembled.faa	FASTA amino acid sequence	3326147
59c754c47ded5e2f1868e1f1	Gp0225322	153591.assembled.faa	FASTA amino acid sequence	2756903
59c6f2dc7ded5e2f1868deed	Gp0225323	153531.assembled.faa	FASTA amino acid sequence	1926359
59c6d1757ded5e2f1868ddeb	Gp0225324	153570.assembled.faa	FASTA amino acid sequence	2052008
59c6ccf07ded5e2f1868ddc8	Gp0225325	153575.assembled.faa	FASTA amino acid sequence	1776910
59c6c5b07ded5e2f1868dd6a	Gp0225326	153567.assembled.faa	FASTA amino acid sequence	1661868
59c671eb7ded5e2f1868da9d	Gp0225327	153587.assembled.faa	FASTA amino acid sequence	1084339
59c742697ded5e2f1868e160	Gp0225328	153568.assembled.faa	FASTA amino acid sequence	2639412
59c699207ded5e2f1868dbd8	Gp0225330	153579.assembled.faa	FASTA amino acid sequence	1485294
59c6ac9b7ded5e2f1868dc6a	Gp0225331	153525.assembled.faa	FASTA amino acid sequence	1624151
59c6d6dc7ded5e2f1868de0e	Gp0225332	153532.assembled.faa	FASTA amino acid sequence	1885896
59c6f6f77ded5e2f1868df14	Gp0225333	153524.assembled.faa	FASTA amino acid sequence	1991990
59c6b2f47ded5e2f1868dca2	Gp0225334	153588.assembled.faa	FASTA amino acid sequence	1674529
59c6b0b17ded5e2f1868dc91	Gp0225335	153516.assembled.faa	FASTA amino acid sequence	1581218
59c6b5577ded5e2f1868dcb3	Gp0225336	153543.assembled.faa	FASTA amino acid sequence	1749212
59c68d887ded5e2f1868db7a	Gp0225337	153542.assembled.faa	FASTA amino acid sequence	1322097
59c705407ded5e2f1868df81	Gp0225338	153540.assembled.faa	FASTA amino acid sequence	2246217
59c72a917ded5e2f1868e0a5	Gp0225339	153544.assembled.faa	FASTA amino acid sequence	2389476
59c72f0c7ded5e2f1868e0ce	Gp0225340	153564.assembled.faa	FASTA amino acid sequence	2408460
59c696df7ded5e2f1868dbc6	Gp0225341	153571.assembled.faa	FASTA amino acid sequence	1423743
59c71c917ded5e2f1868e036	Gp0225342	153565.assembled.faa	FASTA amino acid sequence	2226654
59c744687ded5e2f1868e172	Gp0225343	153534.assembled.faa	FASTA amino acid sequence	2591358
59c6dd227ded5e2f1868de47	Gp0225344	153533.assembled.faa	FASTA amino acid sequence	1818764
59c6866c7ded5e2f1868db45	Gp0225345	153519.assembled.faa	FASTA amino acid sequence	1204546
59c6a4ea7ded5e2f1868dc35	Gp0225346	153518.assembled.faa	FASTA amino acid sequence	1505273
59c781437ded5e2f1868e34f	Gp0225347	153529.assembled.faa	FASTA amino acid sequence	3689893
59c6f95a7ded5e2f1868df26	Gp0225348	153547.assembled.faa	FASTA amino acid sequence	2039868
59c67f887ded5e2f1868db09	Gp0225349	153541.assembled.faa	FASTA amino acid sequence	1109327
59c7966f7ded5e2f1868e3f8	Gp0225350	153548.assembled.faa	FASTA amino acid sequence	5496332
59c707337ded5e2f1868df93	Gp0225351	153521.assembled.faa	FASTA amino acid sequence	2092438
59c731667ded5e2f1868e0df	Gp0225352	153520.assembled.faa	FASTA amino acid sequence	2469090
59c6d4197ded5e2f1868ddfc	Gp0225353	153581.assembled.faa	FASTA amino acid sequence	1767140
59c6efc57ded5e2f1868dedc	Gp0225354	153573.assembled.faa	FASTA amino acid sequence	2056602
59c793fd7ded5e2f1868e3e6	Gp0225355	153546.assembled.faa	FASTA amino acid sequence	4209890
59c769e87ded5e2f1868e298	Gp0225356	153538.assembled.faa	FASTA amino acid sequence	3015710
59c74e447ded5e2f1868e1bb	Gp0225357	153569.assembled.faa	FASTA amino acid sequence	2707387
59c6a9a07ded5e2f1868dc58	Gp0225358	153535.assembled.faa	FASTA amino acid sequence	1537180
59c7501a7ded5e2f1868e1cd	Gp0225359	153555.assembled.faa	FASTA amino acid sequence	2747144
59c717a77ded5e2f1868e013	Gp0225360	153562.assembled.faa	FASTA amino acid sequence	2140024
59c746c07ded5e2f1868e183	Gp0225361	153584.assembled.faa	FASTA amino acid sequence	2705256
59c76f217ded5e2f1868e2bc	Gp0225362	153582.assembled.faa	FASTA amino acid sequence	3248772
59c785e57ded5e2f1868e377	Gp0225363	153577.assembled.faa	FASTA amino acid sequence	3819018
59c738b17ded5e2f1868e115	Gp0225364	153549.assembled.faa	FASTA amino acid sequence	2584386
59c70be27ded5e2f1868dfb7	Gp0225365	153559.assembled.faa	FASTA amino acid sequence	2416821
59c75bca7ded5e2f1868e22a	Gp0225366	153560.assembled.faa	FASTA amino acid sequence	3131845
59c6763e7ded5e2f1868dabf	Gp0225367	153536.assembled.faa	FASTA amino acid sequence	1072030
59c78f587ded5e2f1868e3be	Gp0225368	153550.assembled.faa	FASTA amino acid sequence	3850086
59c6a03b7ded5e2f1868dc0f	Gp0225369	153502.assembled.faa	FASTA amino acid sequence	1522910
59c71ed67ded5e2f1868e048	Gp0225370	153507.assembled.faa	FASTA amino acid sequence	2254214
59c6c35a7ded5e2f1868dd58	Gp0225371	153505.assembled.faa	FASTA amino acid sequence	1690859
59c6dad87ded5e2f1868de36	Gp0225372	153509.assembled.faa	FASTA amino acid sequence	1930527
59c6a28e7ded5e2f1868dc24	Gp0225373	153513.assembled.faa	FASTA amino acid sequence	1554818
59c6ede67ded5e2f1868deca	Gp0225374	153504.assembled.faa	FASTA amino acid sequence	1918764
59c68b437ded5e2f1868db68	Gp0225375	153503.assembled.faa	FASTA amino acid sequence	1391846
59c6a73e7ded5e2f1868dc47	Gp0225376	153506.assembled.faa	FASTA amino acid sequence	1504349
59c7570d7ded5e2f1868e202	Gp0225377	153556.assembled.faa	FASTA amino acid sequence	2835826
59c6ba6f7ded5e2f1868dcd7	Gp0225378	153586.assembled.faa	FASTA amino acid sequence	1723842
59c767c97ded5e2f1868e286	Gp0225379	153574.assembled.faa	FASTA amino acid sequence	3048493
59c6e1ca7ded5e2f1868de6c	Gp0225380	153522.assembled.faa	FASTA amino acid sequence	1987063
59c6e6b27ded5e2f1868de90	Gp0225381	153517.assembled.faa	FASTA amino acid sequence	1810807
59c78cf27ded5e2f1868e3ac	Gp0225382	153545.assembled.faa	FASTA amino acid sequence	3638755
59c6df7e7ded5e2f1868de5a	Gp0225383	153557.assembled.faa	FASTA amino acid sequence	1926604
59c6fde47ded5e2f1868df48	Gp0225384	153554.assembled.faa	FASTA amino acid sequence	2085182
59c6c1157ded5e2f1868dd10	Gp0225385	153537.assembled.faa	FASTA amino acid sequence	1708183
59c765987ded5e2f1868e271	Gp0225386	153527.assembled.faa	FASTA amino acid sequence	2991046
59c66b417ded5e2f1868da7a	Gp0225387	153530.assembled.faa	FASTA amino acid sequence	866589
59c6bebe7ded5e2f1868dcff	Gp0225388	153552.assembled.faa	FASTA amino acid sequence	1718114
59c7608d7ded5e2f1868e24e	Gp0225389	153572.assembled.faa	FASTA amino acid sequence	2893584
59c702a07ded5e2f1868df6b	Gp0225390	153589.assembled.faa	FASTA amino acid sequence	1994487
59c7361e7ded5e2f1868e103	Gp0225391	153585.assembled.faa	FASTA amino acid sequence	2399105
59c6784f7ded5e2f1868dad4	Gp0225392	153528.assembled.faa	FASTA amino acid sequence	1068493
59c78a5d7ded5e2f1868e39a	Gp0225393	153553.assembled.faa	FASTA amino acid sequence	3563565
59c694837ded5e2f1868dbb5	Gp0225394	153561.assembled.faa	FASTA amino acid sequence	1417339
59c684ab7ded5e2f1868db2d	Gp0225395	153566.assembled.faa	FASTA amino acid sequence	1180492
59c6ca7d7ded5e2f1868ddb3	Gp0225396	153583.assembled.faa	FASTA amino acid sequence	1742650
59c67cea7ded5e2f1868daf7	Gp0225397	153578.assembled.faa	FASTA amino acid sequence	1102940
59c770df7ded5e2f1868e2ce	Gp0225398	153539.assembled.faa	FASTA amino acid sequence	3227110
59c69e4f7ded5e2f1868dbfe	Gp0225399	153551.assembled.faa	FASTA amino acid sequence	1498157
59c6e4ca7ded5e2f1868de7d	Gp0225400	153558.assembled.faa	FASTA amino acid sequence	1983930
59c6bc817ded5e2f1868dce9	Gp0225401	153563.assembled.faa	FASTA amino acid sequence	1602065
59c728077ded5e2f1868e092	Gp0225402	153526.assembled.faa	FASTA amino acid sequence	2363177
59c72d577ded5e2f1868e0b8	Gp0225403	153523.assembled.faa	FASTA amino acid sequence	2471394
59c713037ded5e2f1868dff0	Gp0225404	153590.assembled.faa	FASTA amino acid sequence	2282984
59c73b087ded5e2f1868e127	Gp0225405	153580.assembled.faa	FASTA amino acid sequence	2480820
59c664007ded5e2f1868da51	Gp0225406	153576.assembled.faa	FASTA amino acid sequence	610481
59c733d77ded5e2f1868e0f1	Gp0225407	153515.assembled.faa	FASTA amino acid sequence	2481263
59c788117ded5e2f1868e389	Gp0225408	153514.assembled.faa	FASTA amino acid sequence	3602071
59c6677d7ded5e2f1868da62	Gp0225409	153508.assembled.faa	FASTA amino acid sequence	610469
59c763627ded5e2f1868e260	Gp0225410	153512.assembled.faa	FASTA amino acid sequence	2949704
59c725f77ded5e2f1868e080	Gp0225411	153511.assembled.faa	FASTA amino acid sequence	2431019
59c682537ded5e2f1868db1b	Gp0225412	153510.assembled.faa	FASTA amino acid sequence	1234107
5a30fe847ded5e35e94f1468	Gp0255812	169113.assembled.faa	FASTA amino acid sequence	25218191
5a3c97cd7ded5e35e94f9f59	Gp0255812	171987.assembled.faa	FASTA amino acid sequence	25213077
5a310c6f7ded5e35e94f15ba	Gp0255813	169127.assembled.faa	FASTA amino acid sequence	50430876
5a3cb2e37ded5e35e94f9fbd	Gp0255813	171986.assembled.faa	FASTA amino acid sequence	50425478
5a30e6407ded5e35e94f11ef	Gp0255814	169114.assembled.faa	FASTA amino acid sequence	9716735
5a3c97497ded5e35e94f9f35	Gp0255814	171988.assembled.faa	FASTA amino acid sequence	9712768
5a30e1c47ded5e35e94f11ab	Gp0255815	169090.assembled.faa	FASTA amino acid sequence	22301142
5a3c97c37ded5e35e94f9f47	Gp0255815	171989.assembled.faa	FASTA amino acid sequence	22311931
5a30f01a7ded5e35e94f137f	Gp0255816	169126.assembled.faa	FASTA amino acid sequence	14527714
5a3ca9de7ded5e35e94f9f75	Gp0255816	171991.assembled.faa	FASTA amino acid sequence	14531866
5a30f4ef7ded5e35e94f13df	Gp0255817	169110.assembled.faa	FASTA amino acid sequence	20303618
5a3caa6a7ded5e35e94f9f99	Gp0255817	171990.assembled.faa	FASTA amino acid sequence	20297988
5a30efe07ded5e35e94f136d	Gp0255818	169133.assembled.faa	FASTA amino acid sequence	22277711
5a3cb2827ded5e35e94f9fab	Gp0255818	171992.assembled.faa	FASTA amino acid sequence	22271060
5a3117427ded5e35e94f168f	Gp0255819	169141.assembled.faa	FASTA amino acid sequence	53351657
5a3cc1367ded5e35e94f9fe9	Gp0255819	171993.assembled.faa	FASTA amino acid sequence	53373234
5a3ccf9e7ded5e35e94fa013	Gp0255820	171995.assembled.faa	FASTA amino acid sequence	67333124
5a3cc0fa7ded5e35e94f9fd7	Gp0255821	171994.assembled.faa	FASTA amino acid sequence	37534094
5a30f9db7ded5e35e94f144c	Gp0255822	169129.assembled.faa	FASTA amino acid sequence	40784733
5a3ccf477ded5e35e94fa001	Gp0255822	171997.assembled.faa	FASTA amino acid sequence	40799876
5a30eb7b7ded5e35e94f12ba	Gp0255823	169131.assembled.faa	FASTA amino acid sequence	11181480
5a3caa487ded5e35e94f9f87	Gp0255823	171996.assembled.faa	FASTA amino acid sequence	11180020
5a30ebab7ded5e35e94f12d0	Gp0255824	169132.assembled.faa	FASTA amino acid sequence	26567770
5a3cdcb87ded5e35e94fa025	Gp0255824	171999.assembled.faa	FASTA amino acid sequence	26572548
5a30f98f7ded5e35e94f1428	Gp0255825	169117.assembled.faa	FASTA amino acid sequence	28580139
5a3cdcc27ded5e35e94fa037	Gp0255825	171998.assembled.faa	FASTA amino acid sequence	28574906
5a3108f47ded5e35e94f158c	Gp0255826	169120.assembled.faa	FASTA amino acid sequence	60085349
5a6b13f07ded5e2d714113ea	Gp0255826	177702.assembled.faa	FASTA amino acid sequence	60085411
5a3137317ded5e35e94f186f	Gp0255827	169116.assembled.faa	FASTA amino acid sequence	236434257
5a6be5dd7ded5e3fe22b04db	Gp0255827	177703.assembled.faa	FASTA amino acid sequence	236460676
5a313ae77ded5e35e94f1881	Gp0255828	169119.assembled.faa	FASTA amino acid sequence	179748605
5a3d41fb7ded5e35e94fa1d1	Gp0255828	172007.assembled.faa	FASTA amino acid sequence	179715260
5a3121327ded5e35e94f175a	Gp0255829	169122.assembled.faa	FASTA amino acid sequence	74206564
5a3d25087ded5e35e94fa14f	Gp0255829	172006.assembled.faa	FASTA amino acid sequence	74214613
5a312c717ded5e35e94f17f3	Gp0255830	169134.assembled.faa	FASTA amino acid sequence	134238644
5a6b65077ded5e3fe22b02b3	Gp0255830	177704.assembled.faa	FASTA amino acid sequence	134243806
5a3134ab7ded5e35e94f184a	Gp0255831	169136.assembled.faa	FASTA amino acid sequence	130316685
5a3d34307ded5e35e94fa1bf	Gp0255831	172000.assembled.faa	FASTA amino acid sequence	130403001
5a310d827ded5e35e94f15cc	Gp0255832	169138.assembled.faa	FASTA amino acid sequence	75966794
5a3d16487ded5e35e94fa105	Gp0255832	172002.assembled.faa	FASTA amino acid sequence	75961031
5a311e857ded5e35e94f172f	Gp0255833	169121.assembled.faa	FASTA amino acid sequence	130077330
5a3d34257ded5e35e94fa1ad	Gp0255833	172001.assembled.faa	FASTA amino acid sequence	130070484
5a312aac7ded5e35e94f17e1	Gp0255834	169123.assembled.faa	FASTA amino acid sequence	86472542
5a6b2d9b7ded5e2d7141189d	Gp0255834	177705.assembled.faa	FASTA amino acid sequence	86453168
5a312f337ded5e35e94f180d	Gp0255835	169124.assembled.faa	FASTA amino acid sequence	180166740
5a3d42847ded5e35e94fa1e3	Gp0255835	172003.assembled.faa	FASTA amino acid sequence	180141659
5a311b1d7ded5e35e94f16d4	Gp0255836	169125.assembled.faa	FASTA amino acid sequence	81890011
5a3d1b047ded5e35e94fa117	Gp0255836	172004.assembled.faa	FASTA amino acid sequence	81875567
5a3126847ded5e35e94f1797	Gp0255837	169139.assembled.faa	FASTA amino acid sequence	85852436
5a3d2ac07ded5e35e94fa173	Gp0255837	172005.assembled.faa	FASTA amino acid sequence	85867966
5a31434c7ded5e35e94f18d0	Gp0255838	169142.assembled.faa	FASTA amino acid sequence	207553260
5a6bcac57ded5e3fe22b04c8	Gp0255838	177706.assembled.faa	FASTA amino acid sequence	207918126
5a312fc77ded5e35e94f181f	Gp0255839	169137.assembled.faa	FASTA amino acid sequence	106229545
5a6b47b57ded5e3fe22b0273	Gp0255839	177707.assembled.faa	FASTA amino acid sequence	106198354
5ba0e16e46d1e63f764d830e	Gp0255840	197235.assembled.faa	FASTA amino acid sequence	77127608
5b9bf52946d1e63f764d6613	Gp0255841	197234.assembled.faa	FASTA amino acid sequence	421617683
5a3383257ded5e35e94f3422	Gp0255842	170446.assembled.faa	FASTA amino acid sequence	32068975
5a3ceb4b7ded5e35e94fa06e	Gp0255842	172008.assembled.faa	FASTA amino acid sequence	32075253
5a339b887ded5e35e94f353f	Gp0255843	170447.assembled.faa	FASTA amino acid sequence	89878299
5a3d2b5d7ded5e35e94fa185	Gp0255843	172009.assembled.faa	FASTA amino acid sequence	89899185
5a338f527ded5e35e94f34cf	Gp0255844	170448.assembled.faa	FASTA amino acid sequence	77258045
5a3d2ab47ded5e35e94fa161	Gp0255844	172010.assembled.faa	FASTA amino acid sequence	77255051
5a3383b27ded5e35e94f3446	Gp0255845	170449.assembled.faa	FASTA amino acid sequence	45480892
5a6b00777ded5e2d71411399	Gp0255845	177708.assembled.faa	FASTA amino acid sequence	45518949
5a3388fd7ded5e35e94f347c	Gp0255846	170450.assembled.faa	FASTA amino acid sequence	76345836
5a6b1f5c7ded5e2d7141180b	Gp0255846	177709.assembled.faa	FASTA amino acid sequence	76214897
5a339f3b7ded5e35e94f3572	Gp0255847	170451.assembled.faa	FASTA amino acid sequence	88804380
5a6b397b7ded5e2d714118c3	Gp0255847	177710.assembled.faa	FASTA amino acid sequence	88759217
5a6b10a07ded5e2d714113c5	Gp0255848	177711.assembled.faa	FASTA amino acid sequence	55043372
5a338ea87ded5e35e94f34bd	Gp0255849	170452.assembled.faa	FASTA amino acid sequence	78137986
5a6b2d7a7ded5e2d71411879	Gp0255849	177712.assembled.faa	FASTA amino acid sequence	78083219
5a337e807ded5e35e94f33fe	Gp0255850	170453.assembled.faa	FASTA amino acid sequence	41341153
5a6b0f0f7ded5e2d714113b3	Gp0255850	177713.assembled.faa	FASTA amino acid sequence	41341579
5a338e9b7ded5e35e94f34ab	Gp0255851	170454.assembled.faa	FASTA amino acid sequence	75637489
5a6b2d847ded5e2d7141188b	Gp0255851	177714.assembled.faa	FASTA amino acid sequence	75550792
5a337eda7ded5e35e94f3410	Gp0255852	170455.assembled.faa	FASTA amino acid sequence	31086402
5a3ceafe7ded5e35e94fa05c	Gp0255852	172011.assembled.faa	FASTA amino acid sequence	31095561
5a3383577ded5e35e94f3434	Gp0255853	170456.assembled.faa	FASTA amino acid sequence	49887213
5a6b1f057ded5e2d714117f9	Gp0255853	177715.assembled.faa	FASTA amino acid sequence	49874573
5a3386787ded5e35e94f3458	Gp0255854	170457.assembled.faa	FASTA amino acid sequence	49755088
5a6b1ef77ded5e2d714117e7	Gp0255854	177716.assembled.faa	FASTA amino acid sequence	49761031
5a9fbc7664d0b31ae3b4be55	Gp0293503	182087.assembled.faa	FASTA amino acid sequence	6246216
5a9fbb4664d0b31ae3b4be43	Gp0293504	182089.assembled.faa	FASTA amino acid sequence	5762195
5a9fbb3c64d0b31ae3b4be31	Gp0293505	182086.assembled.faa	FASTA amino acid sequence	4770903
5aa0642a64d0b31ae3b4cb2a	Gp0293506	182098.assembled.faa	FASTA amino acid sequence	2618763
5aa0663464d0b31ae3b4cb73	Gp0293507	182094.assembled.faa	FASTA amino acid sequence	5076684
5a9fb42764d0b31ae3b4bd5a	Gp0293508	182091.assembled.faa	FASTA amino acid sequence	2062424
5a9fb54b64d0b31ae3b4bd7e	Gp0293509	182096.assembled.faa	FASTA amino acid sequence	2197396
5aa062e864d0b31ae3b4cb18	Gp0293510	182097.assembled.faa	FASTA amino acid sequence	3402947
5a9fba0e64d0b31ae3b4be1f	Gp0293511	182092.assembled.faa	FASTA amino acid sequence	3651892
5a9fb43464d0b31ae3b4bd6c	Gp0293512	182093.assembled.faa	FASTA amino acid sequence	2098131
5a9fb56a64d0b31ae3b4bd90	Gp0293513	182088.assembled.faa	FASTA amino acid sequence	2201068
5a9fb8fe64d0b31ae3b4bdfb	Gp0293514	182090.assembled.faa	FASTA amino acid sequence	3629407
5a9faf7f64d0b31ae3b4bcdc	Gp0293515	182095.assembled.faa	FASTA amino acid sequence	1500719
5a9fb67e64d0b31ae3b4bda2	Gp0293516	182099.assembled.faa	FASTA amino acid sequence	2391564
5a9fae4a64d0b31ae3b4bca6	Gp0293517	182109.assembled.faa	FASTA amino acid sequence	1469669
5a9fba0464d0b31ae3b4be0d	Gp0293518	182105.assembled.faa	FASTA amino acid sequence	3814818
5a9fb7a964d0b31ae3b4bdc6	Gp0293519	182107.assembled.faa	FASTA amino acid sequence	2842301
5aa0621764d0b31ae3b4cb01	Gp0293520	182108.assembled.faa	FASTA amino acid sequence	1710091
5a9fb8f564d0b31ae3b4bde9	Gp0293521	182101.assembled.faa	FASTA amino acid sequence	3437603
5aa05f7864d0b31ae3b4caa6	Gp0293522	182100.assembled.faa	FASTA amino acid sequence	2063519
5a9fb68864d0b31ae3b4bdb4	Gp0293523	182106.assembled.faa	FASTA amino acid sequence	2391586
5aa064ff64d0b31ae3b4cb4e	Gp0293524	182103.assembled.faa	FASTA amino acid sequence	3629649
5a9f845064d0b31ae3b4b84e	Gp0293525	182102.assembled.faa	FASTA amino acid sequence	325654
5aa05e3164d0b31ae3b4ca83	Gp0293526	182104.assembled.faa	FASTA amino acid sequence	1873627
5a9fa99664d0b31ae3b4bc17	Gp0293527	182118.assembled.faa	FASTA amino acid sequence	921022
5a9fae5964d0b31ae3b4bcb8	Gp0293528	182113.assembled.faa	FASTA amino acid sequence	1506592
5aa0608264d0b31ae3b4cacc	Gp0293529	182111.assembled.faa	FASTA amino acid sequence	1591170
5aa05bd564d0b31ae3b4ca3b	Gp0293530	182121.assembled.faa	FASTA amino acid sequence	883159
5a9fb30164d0b31ae3b4bd36	Gp0293531	182114.assembled.faa	FASTA amino acid sequence	1847990
5a9fb7b364d0b31ae3b4bdd7	Gp0293532	182122.assembled.faa	FASTA amino acid sequence	2577820
5aa0620064d0b31ae3b4caf0	Gp0293533	182112.assembled.faa	FASTA amino acid sequence	2457390
5a9fb1c964d0b31ae3b4bd12	Gp0293534	182123.assembled.faa	FASTA amino acid sequence	1619492
5aa05e2564d0b31ae3b4ca71	Gp0293535	182120.assembled.faa	FASTA amino acid sequence	1019663
5aa05a9a64d0b31ae3b4ca08	Gp0294690	182133.assembled.faa	FASTA amino acid sequence	680310
5a9fa4fc64d0b31ae3b4bb9c	Gp0293536	182116.assembled.faa	FASTA amino acid sequence	686567
5a9fb31164d0b31ae3b4bd48	Gp0293537	182119.assembled.faa	FASTA amino acid sequence	2065019
5a9fad1e64d0b31ae3b4bc82	Gp0293538	182115.assembled.faa	FASTA amino acid sequence	1254207
5aa0608f64d0b31ae3b4cade	Gp0293539	182117.assembled.faa	FASTA amino acid sequence	2177247
5a9fb1d264d0b31ae3b4bd24	Gp0293540	182110.assembled.faa	FASTA amino acid sequence	1619732
5aa05d0264d0b31ae3b4ca5d	Gp0293541	182125.assembled.faa	FASTA amino acid sequence	1781833
5a9fad2d64d0b31ae3b4bc94	Gp0293542	182131.assembled.faa	FASTA amino acid sequence	1254462
5aa05f6e64d0b31ae3b4ca94	Gp0293543	182132.assembled.faa	FASTA amino acid sequence	1274327
5a9fabec64d0b31ae3b4bc5e	Gp0293544	182127.assembled.faa	FASTA amino acid sequence	1160791
5aa05bcb64d0b31ae3b4ca2a	Gp0293545	182124.assembled.faa	FASTA amino acid sequence	624761
5a9fa65b64d0b31ae3b4bbbf	Gp0293546	182129.assembled.faa	FASTA amino acid sequence	654924
5a9faad164d0b31ae3b4bc4d	Gp0293547	182128.assembled.faa	FASTA amino acid sequence	931115
5a9f9aca64d0b31ae3b4ba75	Gp0293548	182130.assembled.faa	FASTA amino acid sequence	459446
5a9fa73c64d0b31ae3b4bbd0	Gp0293549	182126.assembled.faa	FASTA amino acid sequence	947706
5aa2b03c64d0b30c136ec1a1	Gp0293550	182648.assembled.faa	FASTA amino acid sequence	626811
5aa2add364d0b30c136ebded	Gp0293551	182649.assembled.faa	FASTA amino acid sequence	424811
5aa2a11b64d0b30c136ebc0c	Gp0293552	182651.assembled.faa	FASTA amino acid sequence	378257
5aa2b74f64d0b30c136ec4b1	Gp0293553	182642.assembled.faa	FASTA amino acid sequence	911207
5aa3230d64d0b30c136ed23c	Gp0293554	182663.assembled.faa	FASTA amino acid sequence	806601
5aa320ae64d0b30c136ed1e4	Gp0293555	182638.assembled.faa	FASTA amino acid sequence	401209
5aa3242f64d0b30c136ed24e	Gp0293556	182643.assembled.faa	FASTA amino acid sequence	861906
5aa2ac6064d0b30c136ebc2f	Gp0293557	182673.assembled.faa	FASTA amino acid sequence	380943
5aa2c32164d0b30c136ec95b	Gp0293558	182658.assembled.faa	FASTA amino acid sequence	3883012
5aa2c31064d0b30c136ec949	Gp0293559	182630.assembled.faa	FASTA amino acid sequence	4959041
5aa2bbec64d0b30c136ec80b	Gp0293560	182637.assembled.faa	FASTA amino acid sequence	2072623
5aa2c0ad64d0b30c136ec910	Gp0293561	182631.assembled.faa	FASTA amino acid sequence	2642059
5aa32a1764d0b30c136ed301	Gp0293562	182659.assembled.faa	FASTA amino acid sequence	2653203
5aa2c0a364d0b30c136ec8fe	Gp0293563	182670.assembled.faa	FASTA amino acid sequence	2585074
5aa2be4664d0b30c136ec8c9	Gp0293564	182640.assembled.faa	FASTA amino acid sequence	2191057
5aa2c1ce64d0b30c136ec934	Gp0293565	182666.assembled.faa	FASTA amino acid sequence	3163526
5aa2bbf664d0b30c136ec81e	Gp0293566	182671.assembled.faa	FASTA amino acid sequence	2023005
5aa328ea64d0b30c136ed2dd	Gp0293567	182654.assembled.faa	FASTA amino acid sequence	2287999
5aa2bf7c64d0b30c136ec8ec	Gp0293568	182636.assembled.faa	FASTA amino acid sequence	2182436
5aa32a2264d0b30c136ed313	Gp0293569	182660.assembled.faa	FASTA amino acid sequence	2330900
5aa328f564d0b30c136ed2ef	Gp0293570	182633.assembled.faa	FASTA amino acid sequence	2124951
5aa326a364d0b30c136ed2a7	Gp0293571	182656.assembled.faa	FASTA amino acid sequence	1606530
5aa2babc64d0b30c136ec760	Gp0293572	182672.assembled.faa	FASTA amino acid sequence	1447029
